wav_id,발화문,상황,1번 감정,1번 감정세기,2번 감정,2번 감정세기,3번 감정,3번 감정세기,4번 감정,4번감정세기,5번 감정,5번 감정세기,나이,성별
5f4259d29dd513131eaceff3,음식점이 너무 많은 강남역에서 만나기로 했어.,neutral,neutral,0,happiness,1,sadness,1,disgust,1,sadness,1,48,female
5f4259ec9dd513131eaceff4,나 일식을 좋아해. 근데 내 친구는 양식 쪽인 거 같기도 해. 둘 다 알려줄래?,neutral,neutral,0,happiness,1,happiness,1,neutral,0,neutral,0,48,female
5f425a0a9dd513131eaceff5,맛도 있는데 에피타이저도 많이 주면 정말 금상첨화지. 좋은 집으로 부탁해.,neutral,neutral,0,happiness,2,happiness,1,happiness,1,happiness,1,48,female
5f425a299dd513131eaceff6,알았어. 정말 고마워. 내일 친구랑 맛있게 먹고 올게.,neutral,happiness,2,happiness,1,happiness,2,happiness,1,happiness,1,48,female
5f425a499dd513131eaceff8,나 드디어 프로젝트 끝났어.,happiness,happiness,2,happiness,2,happiness,2,happiness,2,happiness,2,48,female
5f425a609dd513131eaceff9,그럼. 한 달 간 주말도 반납하고 얼마나 열심히 했는데. 완전히 끝났다니까!,happiness,happiness,2,happiness,2,happiness,2,happiness,2,happiness,2,48,female
5f425a7c9dd513131eaceffa,응. 신나는 음악 들으면서 막 춤 추고 싶어.,happiness,neutral,0,happiness,2,happiness,2,happiness,2,happiness,2,48,female
5f425a939dd513131eaceffb,그렇잖아도 친구들이랑 벌써 약속했지. 내일 만나기로 했어.,happiness,neutral,0,happiness,2,happiness,2,happiness,2,happiness,2,48,female
5f425aae9dd513131eaceffc,"알았어. 뭐든지 다 하고 싶어. 내일 친구들이랑 만나서 여행 계획도 세우고, 신나는 음악 들으면서 춤도 막 출 거야.",happiness,neutral,0,happiness,2,happiness,2,happiness,2,happiness,2,48,female
5f425ad69dd513131eaceffe,나 너무 우울해. 매일 매일이 힘들어.,sadness,sadness,2,sadness,2,sadness,2,sadness,2,sadness,2,48,female
5f425aef9dd513131eacefff,코로나가 내 일상을 다 바꿔버렸어. 회사도 재택 근무한대.,sadness,sadness,2,sadness,2,sadness,2,sadness,2,sadness,2,48,female
5f425b0e9dd513131eacf000,"맞아. 사람은 활동이란 걸 해야 되는데, 통 밖을 못 나가니까 몸이 더 축 처지고 아픈 것 같애.",sadness,sadness,2,sadness,2,sadness,1,sadness,2,sadness,2,48,female
5f425b319dd513131eacf004,그런 게 있으면 진작 좀 알려 줘. 나 우울증에서 탈퇴하고 싶어.,sadness,disgust,2,sadness,2,sadness,2,sadness,2,sadness,2,48,female
5f425b4d9dd513131eacf005,노래도 좋은데 영화까지 찾아주면 정말 땡큐지. 고마워.,sadness,happiness,2,happiness,1,happiness,2,happiness,1,happiness,2,48,female
5f425b749dd513131eacf00b,아니 요즘은 다 왜 이러는 거지? 난 정말 이해가 안 가.,angry,disgust,2,angry,2,angry,2,disgust,1,angry,2,48,female
5f425b8c9dd513131eacf00c,"내가 좋아하는 유튜버가 좋은 제품이라고 소개하는데, 알고 봤더니 그게 돈 받고 하는 광고였대.",angry,disgust,2,angry,2,angry,2,angry,1,angry,2,48,female
5f425baa9dd513131eacf00d,더 실망스러운 건 우리가 증거를 들이대기까지 사과를 안하는 거야. 그런데 나중에 끝내 사과하더라고.,angry,disgust,2,angry,2,angry,2,angry,1,angry,2,48,female
5f425bd09dd513131eacf00e,마지못해 하는 사과라서 진정성이라고는 털끝만큼도 없었어.,angry,disgust,2,angry,2,angry,2,angry,1,angry,2,48,female
5f425bed9dd513131eacf00f,이 더러운 기분을 없앨 수 있는 영상은 아무거나 다 추천해줘.,angry,disgust,2,angry,2,angry,1,disgust,1,angry,1,48,female
5f425c169dd513131eacf011,나 아무래도 혼자 갇힌 것 같아.,fear,sadness,2,fear,2,fear,2,fear,1,fear,2,48,female
5f425c2d9dd513131eacf012,자고 일어났더니 우리 동네가 다 물바다야.,fear,fear,2,fear,2,fear,2,fear,1,fear,2,48,female
5f425c469dd513131eacf013,내가 자느라고 재난문자랑 대피전화를 받지를 못했어. 그래서 나만 혼자 갇혀있는 거야.,fear,sadness,2,fear,2,fear,2,fear,1,fear,2,48,female
5f425c669dd513131eacf014,어. 우리집 주변이 다 물바다야. 밖으로 나갈 수가 없어.,fear,sadness,2,fear,2,sadness,2,fear,1,fear,2,48,female
5f425c889dd513131eacf015,집안까지 물은 들어오지 않았지만 나갈 수 있는 통로가 다 막혀버렸어. 그리고 난 괜찮아. 기분이 조금 우울하긴 하지만.,fear,sadness,2,fear,2,sadness,2,sadness,1,sadness,1,48,female
5f425cc09dd513131eacf01b,헐. 나 이벤트에 당첨되었대.,happiness,surprise,2,happiness,2,happiness,2,happiness,2,happiness,2,48,female
5f425cd79dd513131eacf01c,내 좋아하는 인플루언서가 파격 이벤트를 하더라고. 그래서 그냥 한 번 신청해봤지.,happiness,neutral,0,happiness,2,happiness,2,happiness,2,happiness,2,48,female
5f425cf69dd513131eacf01f,한 명 뽑는데 내가 당첨이 됐대.,happiness,happiness,2,happiness,2,happiness,2,happiness,2,happiness,2,48,female
5f425d0c9dd513131eacf020,완전 맘에 들어. 진짜진짜 비싼 향수거든.,happiness,happiness,2,happiness,2,happiness,2,happiness,2,happiness,2,48,female
5f425d239dd513131eacf024,아니. 이제부터 해야지.,happiness,neutral,0,happiness,2,happiness,2,happiness,2,happiness,2,48,female
5f425d509dd513131eacf028,내 휴가가 엉망진창이 되었어.,angry,disgust,2,angry,2,sadness,2,disgust,1,sadness,2,48,female
5f425d639dd513131eacf029,정말 오랜만에 휴가를 냈더니 하필 장마철이랑 겹쳤대. 하루종일 비가 오고 있어.,angry,sadness,2,angry,2,sadness,2,sadness,1,sadness,2,48,female
5f425d859dd513131eacf02a,여름휴가라서 바다에 가려고 했었지. 다 엉망진창이 돼버렸어.,angry,sadness,2,angry,2,sadness,2,sadness,1,sadness,2,48,female
5f425da29dd513131eacf02b,회사가 바빠서 정말 1년만에 눈치보면서 낸거야.,angry,sadness,2,angry,2,sadness,2,sadness,1,sadness,2,48,female
5f425dc79dd513131eacf02c,이번년도는 휴가는 포기해야 되겠지? 그럼 영화나 게임을 좀 추천해줄래?,angry,sadness,2,happiness,1,sadness,1,sadness,1,sadness,2,48,female
5f425df916bbac1317968f0f,아니. 아까 해피 산책시키다가 정말 깜짝 놀랐어.,surprise,surprise,2,surprise,2,surprise,2,angry,1,surprise,2,48,female
5f425e4216bbac1317968f10,정말 다행인게 지나가시던 분이 해피를 잡아주셨어. 아니면 큰일날 뻔 했지.,surprise,neutral,0,surprise,2,sadness,1,neutral,0,surprise,1,48,female
5f425e609dd513131eacf039,주변 분들이 다들 나를 위로해주시더라고. 정말 감사했어.,surprise,happiness,1,happiness,1,sadness,1,sadness,1,sadness,1,48,female
5f425e7e9dd513131eacf03a,응 맞아. 내가 제일 많이 놀랬어. 아직도 가슴이 뛰고 있어.,surprise,surprise,2,surprise,2,sadness,1,sadness,1,surprise,1,48,female
5f425ea39dd513131eacf03e,나 축하해줘. 정말 기분좋은 일이 있었어.,happiness,happiness,2,happiness,2,happiness,2,happiness,2,happiness,2,48,female
5f425eba9dd513131eacf042,이번 마라톤 대회에 참가했는데 내가 생각했던 것보다 내 기록이 너무 잘 나왔어.,happiness,happiness,2,happiness,2,happiness,2,happiness,2,happiness,2,48,female
5f425ed79dd513131eacf043,아니야. 선수처럼 잘 달리는게 아니라 그냥 내 기록보다 몇 분이나 더 빨리 도착한 거야.,happiness,happiness,2,happiness,2,happiness,2,happiness,2,happiness,2,48,female
5f425f4e9dd513131eacf04b,나 요즘 주식을 새로 시작했는데 정말 우울해.,sadness,sadness,2,sadness,2,sadness,2,sadness,1,sadness,2,48,female
5f425f669dd513131eacf04c,아는 지인이 갑자기 카톡으로 좋은 주식 정보가 있다고 알려주셨어. 그래서 시작하게 된 거야.,sadness,neutral,0,sadness,1,sadness,1,sadness,1,sadness,1,48,female
5f425fc19dd513131eacf04f,샀을 때보다 많이 떨어져서 정말 고민이 돼.,sadness,sadness,2,sadness,1,sadness,1,sadness,1,sadness,1,48,female
5f4260cc9dd513131eacf05a,화장실은 청소를 해도 곰팡이가 없어지질 않아.,angry,disgust,1,angry,2,disgust,2,disgust,2,disgust,2,48,female
5f4260e29dd513131eacf05b,맞아. 우리집은 딱히 환기가 될만한 창문이란 게 없어. 그러니 더 심한 것 같애.,angry,sadness,2,angry,2,sadness,1,disgust,2,disgust,2,48,female
5f4261039dd513131eacf05e,맞아. 곰팡이 땜에 계속 락스로 청소했더니 머리가 너무 아파.,angry,sadness,2,angry,2,disgust,1,disgust,2,sadness,1,48,female
5f4261379dd513131eacf062,지금 당장에 구매할게. 추천 좀 해줘.,angry,sadness,2,neutral,0,sadness,1,disgust,1,sadness,1,48,female
5f42614c9dd513131eacf063,지금 당장 구매할게. 좋은 제품으로 추천 좀 해줘.,angry,neutral,0,neutral,0,sadness,1,disgust,2,neutral,0,48,female
5f42616f9dd513131eacf067,으 쓰레기통에서 역겨운 냄새가 나기 시작했어.,disgust,disgust,2,disgust,2,disgust,2,disgust,2,disgust,2,48,female
5f4261859dd513131eacf068,내가 음식물 쓰레기를 쓰레기통에 버려버렸어.,disgust,disgust,2,disgust,2,sadness,1,disgust,2,disgust,1,48,female
5f42619c9dd513131eacf06b,바로 묶어서 버렸지. 하지만 냄새가 사라지질 않아.,disgust,disgust,2,disgust,2,disgust,2,disgust,1,disgust,1,48,female
5f4261b19dd513131eacf06c,방향제 냄새랑 음식물 쓰레기 냄새랑 섞여서 더 이상할까봐서 못하겠어.,disgust,disgust,2,disgust,2,disgust,2,disgust,1,disgust,1,48,female
5f4262089dd513131eacf074,드디어 구매한 노트북이 도착했어. 뜯어봐야지.,happiness,happiness,2,happiness,2,happiness,2,happiness,2,happiness,2,48,female
5f4262259dd513131eacf077,좋은 제품은 아니야. 알바비를 모아서 산 거기 때문에 저렴한 걸로 샀어.,happiness,neutral,0,happiness,2,sadness,1,happiness,1,sadness,1,48,female
5f4262449dd513131eacf07a,알았어. 내가 다 알아서 할게. 걱정하지 마.,happiness,neutral,0,happiness,1,happiness,1,neutral,0,neutral,0,48,female
5f42625a9dd513131eacf07b,할 게 너무 많아. 영화도 봐야지. 그동안 못봤던 드라마하고 예능프로도 볼 거야. 그리고 중요한 건 프로젝트를 해야 돼.,happiness,neutral,0,happiness,2,happiness,2,happiness,1,happiness,2,48,female
5f4262889dd513131eacf07c,오호. 좋은 정보인데? 그런 게 있으면 당장 가입해야지.,happiness,surprise,2,happiness,1,happiness,2,surprise,1,happiness,2,48,female
5f4277579dd513131eacf139,내일 친구를 만나기로 했는데 뭘 먹어야할지 모르겠어.,neutral,neutral,0,neutral,0,sadness,1,neutral,0,neutral,0,46,female
5f4277729dd513131eacf13a,내일 강남역에서 친구를 만나기로 했는데 아직도 뭘 먹어야 할지 못 정했어.,neutral,neutral,0,neutral,0,sadness,1,neutral,0,neutral,0,46,female
5f4277919dd513131eacf13b,강남역에 맛집이 너무 많아서 고르기가 힘들더라구. 나는 양식을 좋아하니까 친구랑 양식을 먹고 싶어.,neutral,neutral,0,happiness,1,happiness,1,neutral,0,neutral,0,46,female
5f4277c49dd513131eacf13c,에피타이저부터 푸짐하게 주는 집이 있다니까 너무 기대가 돼.,neutral,happiness,1,happiness,1,happiness,1,happiness,1,happiness,2,46,female
5f4277e29dd513131eacf13d,평점과 리뷰가 좋은 것을 추천해줘서 너무 고마워. 친구랑 가서 맛있게 먹고 올게.,neutral,happiness,1,happiness,1,happiness,1,happiness,1,happiness,2,46,female
5f4278099dd513131eacf13f,나 드디어 프로젝트가 끝났어.,happiness,happiness,2,happiness,2,happiness,2,happiness,2,happiness,2,46,female
5f42782c9dd513131eacf143,최종 발표를 마쳤으니까 프로젝트가 완전히 끝난 거라고 보면 돼. 너무 홀가분해.,happiness,happiness,2,happiness,2,happiness,2,happiness,2,happiness,2,46,female
5f42784c16bbac1317968f11,신나는 음악을 들으면서 춤을 추고 싶을 정도로 기분이 너무 좋아.,happiness,happiness,2,happiness,2,happiness,2,happiness,2,happiness,2,46,female
5f4278659dd513131eacf14a,프로젝트를 진행하느라고 한 달 동안 친구를 못 만났는데 이번 기회에 친구를 만나는 것도 좋을 것 같아.,happiness,neutral,0,happiness,2,happiness,2,happiness,1,happiness,2,46,female
5f42789a9dd513131eacf14f,그동안 프로젝트를 하느라고 너무 바쁘고 힘들었으니까 이번 기회에 여행을 가서 힐링을 하고 오는 시간을 가져봐야겠어.,happiness,neutral,0,happiness,2,happiness,2,happiness,1,happiness,2,46,female
5f4278e69dd513131eacf156,내 휴가가 엉망이야.,angry,disgust,2,angry,2,angry,2,angry,1,sadness,2,46,female
5f4278f716bbac1317968f12,오늘부터 일주일동안 휴간데 휴가기간 내내 비가 온대. 너무 짜증나.,angry,disgust,2,angry,2,angry,2,angry,1,sadness,2,46,female
5f4279169dd513131eacf15b,오랜만에 가족들이랑 동해바다에 가서 실컷 놀고 오기로 했어. 그런데 비가 와서 망했어.,angry,disgust,2,angry,2,sadness,2,angry,1,sadness,2,46,female
5f42793c9dd513131eacf15e,프로젝트가 너무 바빠서 일년만에 받은 휴가인데 비가 와서 아무데도 갈 수가 없어. 너무 속상해.,angry,sadness,2,angry,2,sadness,2,sadness,1,sadness,2,46,female
5f42796b9dd513131eacf166,휴가 기간 내내 비소식이 있어서 여행을 가는 건 포기할 것 같아. 너의 말대로 쉬면서 집에서 휴가를 즐길 수 있는 방법을 찾아봐야 할 것 같아.,angry,sadness,2,angry,2,sadness,1,sadness,1,sadness,1,46,female
5f4279b516bbac1317968f13,쓰레기통에서 역겨운 냄새가 나고 있어.,disgust,disgust,2,disgust,2,disgust,2,disgust,2,disgust,2,46,female
5f4279da9dd513131eacf173,쓰레기통에서 이상한 냄새가 나서 쓰레기통 안을 뒤져봤더니 음식물쓰레기가 썩어서 나는 냄새였어.,disgust,disgust,2,disgust,2,disgust,2,disgust,1,disgust,2,46,female
5f4279fb9dd513131eacf178,쓰레기통에서 나는 냄새가 너무 고약하고 날파리가 생겨서 지금 당장 음식물쓰레기랑 같이 쓰레기를 버려야 될 거 같아.,disgust,disgust,1,disgust,2,disgust,1,disgust,1,disgust,1,46,female
5f427a189dd513131eacf17b,냄새가 너무 고약해서 방향제로 처리할 수 있을지 모르겠어.,disgust,disgust,2,disgust,2,disgust,1,disgust,1,disgust,1,46,female
5f427a3716bbac1317968f14,치우는게 너무 힘들지만 내가 음식물쓰레기를 쓰레기통에다 버린게 잘못이니까 얼른 냄새안나게 치워야지.,disgust,disgust,1,disgust,2,disgust,1,disgust,1,sadness,1,46,female
5f427b139dd513131eacf191,구매한 노트북이 엄청 늦게 와서 기다리고 있었는데 오늘 도착한거야. 너무 기뻐. 노트북은 200만원 정도 주고 샀어.,happiness,happiness,1,happiness,2,happiness,2,happiness,1,happiness,2,46,female
5f427b3b9dd513131eacf192,노트북이 도착하자마자 문제가 있는지 여기저기 살펴봤는데 다 괜찮았어. 엄청 좋아.,happiness,happiness,1,happiness,2,happiness,2,happiness,1,happiness,2,46,female
5f427b689dd513131eacf193,노트북으로 동화책 글쓰기 작업을 할거야. 너무 기대가 돼.,happiness,happiness,2,happiness,2,happiness,2,happiness,1,happiness,2,46,female
5f427b8b9dd513131eacf194,노트북을 밖에서 쓸 일도 생길테니까 보험 가입을 생각해봐야겠어.,happiness,neutral,0,happiness,1,happiness,1,happiness,1,happiness,1,46,female
5f427bad9dd513131eacf196,화장실은 청소를 해도 곰팡이가 없어지질 않아.,angry,disgust,1,angry,2,disgust,1,disgust,1,angry,2,46,female
5f427bc79dd513131eacf197,요새 환기를 자주 시켜주는데도 화장실에 곰팡이가 계속 생기고 있어서 신경쓰여.,angry,disgust,1,angry,2,sadness,1,disgust,1,angry,1,46,female
5f427c0e9dd513131eacf199,곰팡이 제거제가 화장실에 곰팡이를 없애는데 많은 효과가 있대?,angry,neutral,0,happiness,1,sadness,1,disgust,1,neutral,0,46,female
5f427c299dd513131eacf19a,그래? 곰팡이 제거제가 곰팡이를 없애는 데 효과가 있다고 하니까 나도 한번 구매해볼래. 효과 좋은 걸로 한번 추천해줘.,angry,surprise,2,happiness,1,happiness,1,disgust,1,happiness,1,46,female
5f427c549dd513131eacf19c,나 너무 우울해.,sadness,sadness,2,sadness,2,sadness,2,sadness,1,sadness,2,46,female
5f427c689dd513131eacf19d,요새 코로나 때문에 재택근무를 시작하면서 매일 집안에만 있으니까 마음이 울적해져.,sadness,sadness,2,sadness,2,sadness,1,sadness,1,sadness,2,46,female
5f427c8d9dd513131eacf19e,모든 일처리를 비대면으로 하다보니까 밖에 나갈 일도 없어서 기력이 없고 몸이 처지는 것 같아.,sadness,sadness,2,sadness,2,sadness,1,sadness,1,sadness,2,46,female
5f427cb39dd513131eacf19f,기분이 우울할 때 신나는 음악을 들으면 기분이 좀 나아지긴 하지.,sadness,neutral,0,happiness,1,sadness,1,sadness,1,neutral,0,46,female
5f427cce9dd513131eacf1a0,나는 음악이 신났으면 좋겠고 영화는 진짜 재미있는 걸 봤으면 좋겠어. 내가 좋아하는 장르로 추천해줘.,sadness,neutral,0,happiness,1,happiness,1,neutral,0,neutral,0,46,female
5f427d669dd513131eacf1b4,아니. 해피 산책시키다가 깜짝 놀랐어.,surprise,surprise,2,surprise,2,surprise,2,surprise,1,surprise,2,46,female
5f427d7a9dd513131eacf1b7,갑자기 해피의 목줄이 끊어져서 해피가 막 달려나갔어.,surprise,neutral,0,surprise,2,surprise,2,surprise,1,surprise,1,46,female
5f427d959dd513131eacf1b8,엄청 놀라서 내가 막 달려가서 해피를 안고 왔기 때문에 아무일도 안생겼어.,surprise,neutral,0,surprise,1,surprise,1,neutral,0,surprise,1,46,female
5f427db69dd513131eacf1bb,해피가 갑자기 사람들 있는 데로 막 달려오니까 주변 사람들이 엄청 놀라서 소리를 질렀어.,surprise,neutral,0,surprise,2,surprise,1,neutral,0,sadness,1,46,female
5f427ddb16bbac1317968f15,해피가 사람들을 물까봐 엄청 놀랐는데 다행히 아무 일도 없어서 괜찮았어. 너무 놀랐지만 지금은 좀 쉬고나니까 마음이 진정됐어.,surprise,surprise,1,surprise,1,surprise,1,neutral,0,neutral,0,46,female
